ts,sIP,dIP,udp_sPort,udp_dPort,ip_proto,ip_len,chunk_index
1651792617.570222,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.570222,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.570265,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.570265,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.572215,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.572217,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.572293,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.572293,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.572293,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.572293,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.572293,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.572294,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.572343,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.572343,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.572344,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.572344,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.574656,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.574739,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.574739,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.574739,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.574739,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.574739,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.57474,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.574792,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.574792,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.574792,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.574792,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.574792,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.576842,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.576922,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.576922,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.576922,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.576922,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.576922,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.577027,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.577028,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.579203,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.579208,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.579315,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.579315,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.579316,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.579316,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.579316,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.579316,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.579316,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.579316,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.579364,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.579364,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.582116,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.582119,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.582362,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.582364,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.582364,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.582364,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.582364,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.582364,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.582364,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.582364,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.582438,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.582438,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.583808,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.583813,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.583814,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.583814,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.583957,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.583957,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.583957,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.583957,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.586149,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.586266,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.586267,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.586267,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.586267,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.586267,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.586267,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.586267,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.586267,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.586316,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.586317,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.586317,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.5883,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.588376,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.588376,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.588377,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.588377,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.588377,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.588407,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.588407,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.589815,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.589867,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.589867,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.589867,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.589867,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.5899,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.5899,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.5899,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.592113,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.592115,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.592228,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.592229,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.592229,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.592229,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.592229,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.592229,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.592229,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.59223,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.59227,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.59227,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.594288,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.594376,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.594377,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.594377,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.594377,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.594377,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.594377,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.594407,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.595647,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.595649,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.595724,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.595724,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.595724,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.595724,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.595724,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.595749,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.598326,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.598417,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.598417,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.598417,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.598417,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.598417,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.598417,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.598418,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.598475,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.598475,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.598475,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.598475,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.600283,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.600286,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.600363,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.600364,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.600364,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.600364,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.600364,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.600364,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.601764,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.601768,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.601868,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.601869,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.601869,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.601869,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.601869,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.601869,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.604294,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.604297,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.604385,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.604385,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.604386,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.604386,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.604386,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.604386,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.604386,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.604431,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.604432,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.604432,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.606286,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.606373,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.606373,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.606373,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.606373,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.606373,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.606373,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.606374,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.607748,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.607827,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.607827,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.607827,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.607827,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.607828,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.607828,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.607856,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.610473,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.610637,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.610638,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.610638,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.610638,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.610638,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.610638,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.610638,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.610638,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.610698,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.610698,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.610699,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.612969,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.613032,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.613032,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.613032,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.613032,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.613081,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.613081,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.613082,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.613082,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.613116,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.613116,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.613116,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.615942,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.615945,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.616024,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.616025,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.616025,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.616025,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.616025,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.616025,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.616138,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.616138,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.616138,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.616139,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.617471,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.617533,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.617534,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.617534,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.617534,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.617534,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.617562,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.617563,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.619131,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.619133,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.619133,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.619133,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.619134,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.619134,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.619191,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.619191,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.621243,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.621246,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.621417,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.621418,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.621419,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.621419,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.621419,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.621419,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.621419,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.621419,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.621474,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.621474,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.623965,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.623968,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.624073,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.624074,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.624074,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.624074,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.624074,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.624074,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.624074,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.624074,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.624113,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.624113,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.626258,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.637837,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.637841,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.637841,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.637841,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.637842,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.637919,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.637919,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.637919,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.639869,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.639871,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.639961,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.639961,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.639961,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.639961,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.639962,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.639962,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.639962,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.640028,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.640029,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.640029,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.641538,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.641546,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.64178,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.641781,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.641781,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.641781,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.641781,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.641782,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.643363,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.643366,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.643473,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.643473,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.643473,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.643473,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.643473,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.643474,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.643474,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.643517,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.643517,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.643517,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.645544,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.645547,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.645643,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.645643,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.645643,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.645643,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.645643,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.645643,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.645644,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.645696,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.645696,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.645697,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.64748,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.647576,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.647577,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.647577,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.647577,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.647577,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.647577,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
1651792617.647577,198.189.66.16,192.168.1.138,443.0,50222.0,17.0,1385.0,9
